TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.example.springsecurityjwttutorial.SpringSecurityJwtTutorialApplication,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8333333333333333,11,9
com.example.springsecurityjwttutorial.security.MyUserDetailsService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3020833333333333,29,8
com.example.springsecurityjwttutorial.security.JWTUtil,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6185897435897436,37,22
