TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.mozen.springbootkeycloack.service.PlantService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6488095238095238,22,18
