project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
Online-Job-Portal-CG_Backend,native,0.0,0.0,582,582,1237,1237,512,512,success,maven_returncode=0
