TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.ofpay.logback.TtlMdcListener,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,54,52
com.ofpay.logback.TtlLogbackMDCAdapter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8902777777777777,209,201
