project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
rahul26021999_QrCode-JavaSpringBoot,evosuite,28.76,0,5,9,25,34,5,9,success,maven_returncode=0
