project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
alexandreaquiles_dibujo,evosuite,41.03,27.22,63,103,90,183,2,24,success,maven_returncode=0
