project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
dr-mod_tidy-flappy-bird,native,0.0,0.0,387,387,1008,1008,247,247,success,maven_returncode=0
