project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
Katibat_java-filmorate,native+kex+evosuite,74.91,43.65,120,330,83,425,29,204,success,maven_returncode=0
