TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.commoncrawl.webgraph.CreatePreferenceVector,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.47797328119908766,581,177
org.commoncrawl.webgraph.CountingMergedIntIterator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8518058491895701,252,251
org.commoncrawl.webgraph.explore.GraphExplorer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.10850772207689828,389,22
