TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
tech.jiayezheng.miniJuliaSonar.ast.KW,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9791666666666667,21,19
tech.jiayezheng.miniJuliaSonar.ast.JuliaFloat,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,20,20
tech.jiayezheng.miniJuliaSonar.ast.Node,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.978219696969697,277,273
tech.jiayezheng.miniJuliaSonar.ast.FuncCombineCall,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333333,16,14
tech.jiayezheng.miniJuliaSonar.ast.Str,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,23,21
tech.jiayezheng.miniJuliaSonar.ast.JuliaInt,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,20,20
tech.jiayezheng.miniJuliaSonar.ast.Expr,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9010416666666666,24,22
tech.jiayezheng.miniJuliaSonar.ast.Root,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8229166666666666,20,18
tech.jiayezheng.miniJuliaSonar.ast.While,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9895833333333333,21,20
tech.jiayezheng.miniJuliaSonar.ast.Missing,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,15,13
tech.jiayezheng.miniJuliaSonar.ast.JuliaVector,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8541666666666666,23,22
tech.jiayezheng.miniJuliaSonar.ast.Symbol,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,45,45
tech.jiayezheng.miniJuliaSonar.ast.RBRACE,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6
tech.jiayezheng.miniJuliaSonar.ast.Tuple,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8958333333333334,40,39
