project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
arothuis_antlr4-calculator,native,81.48,64.55,88,185,79,359,51,127,success,maven_returncode=0
