TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.gin.mergegfassets.MergeGfAssetsApplication,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.703125,40,8
com.gin.mergegfassets.utils.IoUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7695838219008534,141,131
com.gin.mergegfassets.utils.TimeUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,54,54
com.gin.mergegfassets.utils.NumberUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.975,25,24
com.gin.mergegfassets.utils.CmdUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7770833333333333,26,17
