project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
eh3rrera_graphql-java-spring-boot-example,native+kex+evosuite,67.76,76.47,33,114,51,139,22,80,success,maven_returncode=0
