project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
Pradyuman7_Algorithmics,native+kex,94.58,91.03,11,121,11,233,0,43,success,maven_returncode=0
