project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
WoMakersCode_bootcamp-java-starwars-restapi,native,27.37,0.0,23,37,67,101,20,34,success,maven_returncode=0
