project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
kyungseo_project-web-starter,evosuite,22.26,41.65,2025,2759,4192,5602,1471,1835,success,maven_returncode=0
