project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
kyungseo_project-web-starter,native+kex+evosuite,47.78,50.11,1218,2759,2942,5602,721,1835,success,maven_returncode=0
