project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
basquiat78_interface-bbuljit,native+kex+evosuite,89.73,78.05,13,102,7,73,2,61,success,maven_returncode=0
