TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.praveen.drools.example.DroolsDemoApplication,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8333333333333333,11,9
com.praveen.drools.example.service.CustomerCategorizeService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.875,21,21
