project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
strategyengine_fsedistributionservice,native+kex,50.37,29.99,1594,3104,2031,2918,297,1475,success,maven_returncode=0
