project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
GCS-ZHN_movie-on-server,evosuite,0.0,0.0,292,292,678,678,149,149,success,maven_returncode=0
