project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
piinalpin_springboot-jpa-specification,native+kex,60.31,23.46,85,219,58,144,17,138,success,maven_returncode=0
