project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
bykowski_invoice-spring-mvc-example,evosuite,80.79,0,5,22,12,50,5,22,success,maven_returncode=0
