project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
moacirrf_nb-java-decompiler,native+kex,32.54,28.57,45,66,81,121,28,45,success,maven_returncode=0
