project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
alexandermakeev_toy-language,native+kex,64.67,36.76,301,730,399,1324,54,385,success,maven_returncode=0
