TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.example.pdf.service.StudentService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5441784869976359,130,40
com.example.pdf.service.SchoolService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5625,69,20
