project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
SelimHorri_embedded-mongo-playing-with-spring-boot,native,3.07,0.0,88,91,61,64,54,57,success,maven_returncode=0
