project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
sayan-d99_Spring-Security-JWT-Authentication,native,23.56,0.0,30,41,63,89,23,34,success,maven_returncode=0
