project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
ivanjakimovski_spring-boot-pdf-generator,native+kex+evosuite,91.84,0,0,6,4,30,0,6,success,maven_returncode=0
