project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
ivanjakimovski_spring-boot-pdf-generator,evosuite,86.73,0,1,6,6,30,1,6,success,maven_returncode=0
