project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
Victor-Borisov_java-filmorate,native+kex+evosuite,67.3,28.28,152,389,100,332,54,267,success,maven_returncode=0
