project,mode,instruction_coverage,branch_coverage,complexity_missed,complexity_total,lines_missed,lines_total,methods_missed,methods_total,status,details
olein_Java-AWS-RnD,native,3.56,0.0,42,47,120,125,40,45,success,maven_returncode=0
